followers_to_retweet_ratio,retweet_to_mention_ratio,account_age_days,is_verified,tweet_length,hashtag_count,mentions_count,engagement_score,Bot Label
2.4310344827586206,2.375,3919,0,40,0,23,16.11978733168811,0
0.27440147329650094,3.345679012345679,1277,0,54,5,161,140.11576449087985,1
0.4115898959881129,2.896551724137931,1003,0,54,5,231,160.35624923840686,1
0.7157534246575342,2.369918699186992,1959,0,27,5,245,137.08031193686065,1
0.2883087400681044,3.5483870967741935,1376,0,27,3,247,203.23966388523272,1
1049.0,0.1,3104,0,129,0,19,2.6071280650591837,0
37.92424242424242,65.0,5138,0,86,1,0,8.305601129730023,0
0.39896373056994816,1.3799283154121864,1814,0,54,4,278,131.2908722641204,1
0.22055674518201285,3.547528517110266,1951,0,54,5,262,223.88599053645922,1
0.7285429141716567,1.9011406844106464,1921,0,54,7,262,129.0352766869026,1
1084.875,0.3333333333333333,4467,0,80,0,20,2.977210443681083,0
15.333333333333334,3.4210526315789473,5429,0,120,2,18,11.991346262958968,0
0.7477477477477478,2.5775193798449614,1580,0,54,3,257,148.36011947947028,1
0.629973474801061,4.327586206896552,1768,0,54,4,173,150.14147126611462,1
61.75,3.227272727272727,5516,0,80,0,21,10.952107363614441,0
66.0,1.1428571428571428,4227,0,43,2,13,4.1283201301983405,0
315.5,0.8636363636363636,3390,0,43,0,21,4.571319976443871,0
229.68421052631578,1.0588235294117647,4555,0,78,2,16,4.056503496731514,0
599.2,0.13793103448275862,5518,0,39,2,28,3.9971516903309983,0
0.6905263157894737,6.970588235294118,1771,0,27,3,67,93.29045632403813,1
0.16624040920716113,5.6521739130434785,944,0,54,4,68,108.92591717354588,1
0.8588588588588588,3.2233009708737863,2003,0,27,3,102,76.63835930382147,1
0.06100217864923747,3.2175438596491226,1812,0,27,4,284,295.7805335232078,1
0.05098855359001041,4.050632911392405,1489,0,54,7,236,304.18439466027456,1
335.09090909090907,0.8333333333333334,917,0,78,1,11,2.5569718954674094,0
40.48351648351648,10.0,3111,1,39,2,8,11.933323691344752,0
90.65714285714286,1.2142857142857142,1681,0,39,0,27,7.565363270861834,0
199.57142857142858,2.7,1001,0,80,2,9,4.172106549809676,0
143.82142857142858,1.8,2585,0,78,0,14,4.939001235550179,0
912.3333333333334,0.34782608695652173,5125,1,39,2,22,3.328350591413766,0
249.73684210526315,0.75,4425,0,80,2,23,4.8433197183855325,0
0.9769230769230769,1.1163793103448276,1778,0,54,3,231,88.365071254449,1
0.6684636118598383,2.102272727272727,2010,0,27,3,175,98.70576068679458,1
107.11111111111111,1.75,2523,0,80,0,19,6.539189452298223,0
0.4620938628158845,1.2321428571428572,1620,0,27,5,223,102.51596677519058,1
100.57142857142857,13.666666666666666,2283,0,39,0,2,5.1503104953786805,0
0.14060446780551905,7.378640776699029,1386,0,54,6,102,183.74250250450658,1
0.20020120724346077,3.3322147651006713,2127,0,54,6,297,243.24454700684356,1
256.4117647058824,0.6956521739130435,3592,0,39,2,22,4.5343591054903305,0
56.18478260869565,45.5,2522,0,43,0,1,10.75920031460306,0
0.4236343366778149,13.575757575757576,1409,0,27,3,65,161.63700825621302,1
100.12676056338029,7.777777777777778,4558,0,78,1,8,8.794283286637835,0
0.3373493975903614,3.0208333333333335,1397,0,54,5,191,145.79445317812187,1
138.06944444444446,5.461538461538462,2052,0,129,1,12,9.017206940127183,0
131.8095238095238,41.0,4142,0,40,2,0,4.756717838035675,0
174.26315789473685,8.0,4739,0,120,1,6,6.736334010475771,0
1123.0,2.3333333333333335,735,0,129,0,2,0.9886390988739261,0
179.1,1.5,1363,0,43,2,25,7.209559327671321,0
171.85454545454544,2.347826086956522,952,0,129,1,22,8.30220623984029,0
0.42610837438423643,1.4673913043478262,2147,0,54,6,275,131.66082843185598,1
180.86274509803923,5.0,1478,0,129,2,9,6.462367594372849,0
0.08290155440414508,2.587248322147651,1335,0,27,7,297,254.91360643322048,1
0.22072678331090176,11.96774193548387,1893,0,54,5,61,157.08175239169674,1
1.0736842105263158,9.4,4568,0,129,1,9,22.177289172416998,0
115.06756756756756,3.3181818181818183,2976,0,86,1,21,10.386947559541571,0
1.4555555555555555,89.0,4901,0,43,2,0,18.19910964769145,0
86.45744680851064,4.043478260869565,5473,0,86,1,22,12.773245839029265,0
147.41666666666666,9.4,2106,0,129,2,4,5.75312549256665,0
0.39634146341463417,1.302788844621514,1735,0,27,6,250,118.16985598596,1
47.964285714285715,1.9642857142857142,5036,0,86,2,27,10.384278190524608,0
0.4433399602385686,4.648148148148148,1601,0,54,3,107,112.44252409946637,1
146.66666666666666,1.9666666666666666,1796,0,43,0,29,9.68871240788216,0
149.9516129032258,5.545454545454546,2276,1,78,2,10,7.770039957908112,0
0.7287878787878788,3.295,1155,0,54,4,199,138.83457732964143,1
108.96825396825396,12.4,1556,1,39,1,4,7.470726122161052,0
99.78947368421052,3.6153846153846154,5635,0,78,1,25,12.995308904794898,0
0.1401151631477927,10.0,1958,0,27,5,51,132.25282501873826,1
0.08157099697885196,3.074418604651163,1986,0,54,6,214,217.3723110986605,1
0.191131498470948,2.4275092936802976,2109,0,54,3,268,190.1247791553215,1
345.90909090909093,2.0,2565,0,117,0,4,1.6980818363447547,0
11.0,4.428571428571429,4809,0,120,1,20,16.275098308595506,0
0.36139896373056996,3.1728395061728394,1711,0,27,4,242,179.6623411275582,1
0.40938511326860844,3.785276073619632,1804,0,27,3,162,140.58165500549717,1
0.35129533678756475,3.8714859437751006,1454,0,54,3,248,207.82311795908274,1
0.10612244897959183,7.414141414141414,1857,0,27,4,98,189.86648630033235,1
22.314606741573034,5.176470588235294,4785,0,86,1,16,13.69342766758236,0
116.66666666666667,2.375,3416,1,86,2,15,6.292054388070279,0
0.22941176470588234,2.3333333333333335,1943,0,54,3,290,191.40381438343627,1
56.177215189873415,6.5,1143,0,129,1,11,10.597244436926994,0
90.74285714285715,4.0588235294117645,3697,0,80,2,16,9.706698055165392,0
522.8666666666667,1.0,5011,0,117,2,13,3.0108283890467744,0
357.08,2.4,2420,0,80,2,9,3.627545728048477,0
3657.0,0.0,2926,0,80,2,12,1.4625326261972535,0
0.0891089108910891,2.27027027027027,2073,0,54,7,221,188.30446907489684,1
0.5745393634840871,11.037037037037036,1905,1,54,5,53,111.06273071330658,1
0.28879310344827586,8.427272727272728,1892,0,54,5,109,185.05214640615492,1
0.29465449804432853,10.63888888888889,1855,0,54,6,71,154.16222454807794,1
0.09492273730684327,6.856060606060606,1795,0,54,6,131,231.38755088737645,1
10.411764705882353,1.9230769230769231,5154,0,120,2,25,11.945487628875041,0
0.9956427015250545,4.2407407407407405,1999,0,27,6,107,92.18394051864338,1
0.7786069651741293,3.2868852459016393,2063,0,54,6,121,90.74200931890613,1
27.746478873239436,3.3333333333333335,4366,0,120,1,20,11.862703387912543,0
69.72043010752688,4.6,3996,0,43,2,19,12.646112029317614,0
176.05,1.625,1839,0,86,2,23,6.997796790259652,0
0.6276150627615062,0.8206896551724138,1599,0,27,4,289,104.89899148939682,1
89.02631578947368,1.85,1358,0,86,2,19,6.890518968413895,0
89.30681818181819,3.48,2555,0,129,0,24,12.375038445181005,0
431.75,0.6363636363636364,4714,0,78,1,10,2.086435594606791,0
0.3050847457627119,4.90625,2106,0,27,6,95,113.57236695499458,1
119.60714285714286,7.857142857142857,3209,0,78,1,6,6.924057882349212,0
0.7265625,6.079365079365079,1526,0,54,6,62,78.92373326926298,1
0.08244274809160305,2.2320819112627985,1942,0,54,4,292,235.01052148495182,1
309.5,1.0384615384615385,1706,0,39,0,25,5.734834468984243,0
1.6153846153846154,1.6195652173913044,1997,0,54,6,183,77.77949859921355,1
13.923076923076923,6.923076923076923,4837,0,43,1,12,14.273750588297075,0
164.58695652173913,15.0,2421,0,40,1,2,5.26177641674462,0
0.6199095022624435,3.1826923076923075,1921,0,54,7,207,144.26953776696064,1
0.914364640883978,2.439189189189189,989,0,27,4,147,87.46341896335096,1
180.66666666666666,5.666666666666667,3058,1,39,1,2,2.3492637313148546,0
0.9593023255813954,4.635135135135135,1525,0,27,5,73,71.66069389040324,1
0.32721010332950634,5.8,2008,0,27,3,149,180.05180706504416,1
0.012048192771084338,2.641434262948207,1957,0,27,3,250,396.51086197766887,1
118.14893617021276,1.6428571428571428,3147,0,39,1,27,8.466267552407182,0
0.002190580503833516,7.663865546218488,2020,0,27,6,118,742.9879460578162,1
0.6533333333333333,6.139344262295082,1790,0,27,4,121,140.3570198095847,1
54.160919540229884,2.9655172413793105,5774,0,78,2,28,13.477898241707473,0
120.79710144927536,7.555555555555555,5531,0,129,1,8,8.417826604780576,0
0.6987179487179487,3.0792079207920793,1860,0,27,7,100,76.20103473365597,1
0.8250428816466552,2.2298850574712645,2027,0,27,6,260,136.24558754260852,1
510.375,15.0,4956,0,39,2,0,1.6651903163617967,0
0.5,2.9745222929936306,1281,0,27,5,156,114.02254356127271,1
0.29931972789115646,2.705069124423963,1356,0,54,7,216,154.96594796105228,1
1.3422222222222222,1.635036496350365,1297,0,54,4,136,62.96978409103222,1
0.07465277777777778,1.9896193771626298,1353,0,54,5,288,226.70777940496382,1
0.22180451127819548,8.66304347826087,1565,0,54,5,91,171.18449123258836,1
0.7631578947368421,1.8125,1867,0,54,6,271,128.6728996020318,1
0.6910377358490566,1.9952830188679245,1587,0,54,7,211,111.48281120881227,1
0.6631016042780749,2.9473684210526314,1189,0,27,5,189,126.42938212203448,1
45.61363636363637,3.909090909090909,911,0,129,0,10,6.968739738556496,0
0.2216547497446374,3.8503937007874014,2040,0,54,4,253,228.42523939497013,1
0.358695652173913,1.9015544041450778,1343,0,27,6,192,114.13194853894622,1
198.89743589743588,1.5833333333333333,5447,0,78,1,23,6.81061345630834,0
0.3396704689480355,6.15625,1638,0,27,7,127,163.43891309037815,1
1099.375,0.30434782608695654,4704,0,129,0,22,3.193070892320384,0
63.92307692307692,6.0,2605,0,80,0,1,1.9330758315450343,0
0.851063829787234,3.12,1873,0,27,5,74,58.02269545501428,1
104.42857142857143,11.333333333333334,4727,0,80,0,2,4.387890271194352,0
140.83333333333334,0.5555555555555556,1201,0,43,1,8,1.9282968183847773,0
41.032786885245905,5.454545454545454,3000,0,40,2,10,8.94449352432464,0
38.0,7.0,3574,0,86,1,4,5.399742958162669,0
0.8812615955473099,2.077220077220077,1584,0,54,7,258,129.06329495445706,1
376.6666666666667,0.9090909090909091,1292,0,80,1,21,4.567667042780076,0
1.09255079006772,2.2783505154639174,2076,0,54,4,193,102.6476859423508,1
1.0264423076923077,2.82312925170068,1454,0,54,3,146,92.5520064735879,1
398.0416666666667,1.4375,4403,0,43,1,15,4.146289899230928,0
753.4,0.14285714285714285,4364,0,86,2,27,3.7646190205975265,0
174.92857142857142,2.076923076923077,1270,0,129,0,12,4.589860383271543,0
35.02739726027397,4.235294117647059,4673,0,120,1,16,11.213945488667441,0
1.2213333333333334,2.21301775147929,1975,0,54,4,168,88.3999312257816,1
217.10256410256412,19.0,1915,0,40,1,1,4.312171248995213,0
1306.8333333333333,0.19230769230769232,5763,0,86,2,25,3.345459996423118,0
121.72602739726027,14.4,4375,0,40,1,4,8.358576480553156,0
60.492537313432834,6.6,5467,0,40,0,9,9.027762935036828,0
119.38983050847457,19.333333333333332,5003,0,40,0,2,6.771844426978016,0
0.7053364269141531,3.257575757575758,2134,0,54,4,131,98.01549029272518,1
103.27272727272727,14.333333333333334,1419,0,78,1,2,5.343146989667829,0
74.9186046511628,3.1481481481481484,3586,0,120,1,26,12.655255017178384,0
129.91071428571428,5.5,5472,0,117,1,9,7.197097256377595,0
0.23631123919308358,3.5670103092783507,1750,0,54,3,96,99.75587348034482,1
72.34615384615384,17.0,1650,0,39,2,2,6.437321891353183,0
7547.0,0.0,5108,0,129,1,8,0.8959398977430069,0
0.11150234741784038,11.657534246575343,2047,0,27,6,72,201.76137997289604,1
1359.1666666666667,0.45454545454545453,3209,0,117,2,10,1.6654394721769183,0
84.29166666666667,3.6538461538461537,4249,0,120,1,25,13.334995280557754,0
160.2982456140351,8.0,4241,0,80,0,6,6.798017336857256,0
0.9809069212410502,2.0193236714975846,1805,0,54,7,206,103.59515715372088,1
394.5238095238095,2.857142857142857,3617,0,78,1,6,2.8817027863786424,0
71.25641025641026,3.85,3405,1,43,1,19,11.13256011773795,0
281.11538461538464,8.333333333333334,1528,0,129,1,2,3.0346846441295687,0
1.6626506024096386,3.875,1731,0,27,3,63,51.56959558962736,1
0.4580498866213152,1.888412017167382,1744,0,54,7,232,126.36044331038931,1
1.2375,5.907407407407407,1606,0,27,6,53,62.14031277150863,1
0.17901234567901234,6.3203125,1946,0,54,6,127,187.5588906820955,1
0.6878453038674033,4.402439024390244,2083,0,54,4,81,79.99344214294433,1
244.22222222222223,13.0,3001,0,86,1,1,3.07019883984773,0
162.3,2.230769230769231,3923,0,39,0,12,4.828611079667591,0
0.08333333333333333,1.1277777777777778,1390,0,27,6,179,129.73608986393148,1
74.41052631578947,94.0,4052,0,39,0,0,10.604983639334895,0
1.3735408560311284,2.1880341880341883,1445,0,27,6,116,63.350227862720125,1
39.876543209876544,2.7586206896551726,5358,0,39,2,28,13.36492005197615,0
0.8201834862385321,1.963898916967509,1819,0,27,3,276,134.2716434952074,1
169.2391304347826,1.5,4087,0,39,0,29,8.25873412655995,0
184.14583333333334,1.6785714285714286,3808,0,120,1,27,8.143362558451368,0
98.84745762711864,19.333333333333332,1447,0,40,0,2,6.919251521388115,0
68.45333333333333,2.5517241379310347,4257,0,120,0,28,11.93816054555054,0
0.08483290488431877,1.6943231441048034,1710,0,27,7,228,173.26011106264068,1
0.6796747967479675,2.8962264150943398,1577,0,54,4,211,136.58364413998797,1
178.92307692307693,1.52,1640,0,78,1,24,7.005013174930065,0
25.677419354838708,2.033333333333333,2923,0,43,2,29,12.20504167433602,0
86.28888888888889,2.2,5836,0,129,0,19,7.62261681258489,0
0.43301435406698563,14.152542372881356,1696,0,54,7,58,151.42898083442174,1
0.36363636363636365,5.724550898203593,1870,0,54,4,166,191.5351320015081,1
34.688311688311686,7.6,5125,0,117,0,9,10.771824388056064,0
0.3250728862973761,2.830578512396694,1791,0,27,6,241,170.9717197308799,1
0.06313416009019165,9.326315789473684,1651,0,27,4,94,241.35297489820454,1
55.634408602150536,3.1724137931034484,1537,0,86,1,28,14.032153544818588,0
0.02631578947368421,2.58974358974359,1970,0,54,4,116,181.9693879174625,1
0.8308668076109936,2.6666666666666665,1398,0,54,6,176,108.38139838765034,1
0.5315161839863713,7.512820512820513,1686,0,27,4,77,115.31652152236093,1
76.9753086419753,16.0,4512,0,117,1,4,9.612903728583523,0
203.11111111111111,3.888888888888889,3363,0,80,0,8,4.832793439826547,0
0.38300653594771245,3.4107142857142856,1881,0,54,3,223,173.55447107744118,1
0.31742243436754175,3.72,2138,0,27,7,224,189.76971395183878,1
70.37878787878788,2.5,4678,1,39,0,25,10.658484577131103,0
36.116883116883116,9.5,4525,0,86,1,7,10.464887152032066,0
80.19587628865979,48.0,5779,0,129,1,1,10.826569344191304,0
67.14942528735632,2.9655172413793105,3163,0,120,0,28,13.143981939867768,0
1.6434426229508197,1.2461538461538462,2035,0,54,5,194,72.8462445780876,1
456.6666666666667,1.1764705882352942,3691,0,120,2,16,3.926408333457937,0
0.32989690721649484,3.9876543209876543,1868,0,54,4,242,209.71325486468237,1
1.2473684210526317,1.730593607305936,1890,0,54,7,218,96.83041995122355,1
42.8,3.76,2910,0,78,2,24,14.198210068741398,0
0.17531718569780855,3.464,1592,0,27,7,249,221.36400478847256,1
0.31490015360983103,4.744525547445256,1834,0,54,6,136,147.39198342740866,1
1.0433333333333332,1.2887931034482758,1729,0,27,5,231,92.13269145406177,1
95.81818181818181,7.0,2247,0,40,1,2,3.004790723440583,0
88.35526315789474,3.9473684210526314,1510,1,117,0,18,10.553314949354712,0
33.81,4.125,1742,0,120,0,23,15.012579491753563,0
110.8108108108108,24.333333333333332,5560,1,120,1,2,8.322113916187497,0
0.1880674448767834,4.904458598726115,1438,0,54,6,156,185.55505637993636,1
0.07727272727272727,3.1285714285714286,1723,0,54,6,69,97.81150230579128,1
1.0038461538461538,3.7,1546,0,27,7,69,58.86413012021632,1
71.75,9.9,5755,0,78,2,9,12.164029577092528,0
0.9347826086956522,2.696078431372549,1723,0,54,5,101,67.61760966547773,1
100.5774647887324,2.9166666666666665,5248,0,78,0,23,10.480186202885445,0
0.37559808612440193,2.482142857142857,980,0,54,4,167,115.21227797996302,1
118.20370370370371,4.076923076923077,864,0,117,2,12,7.418645900583529,0
363.61538461538464,2.0833333333333335,3994,1,129,2,11,3.932533138292571,0
55.17307692307692,1.7,869,0,39,0,29,10.047202157471844,0
226.28571428571428,2.0,5569,0,117,0,9,3.4251665169355756,0
70.63461538461539,2.217391304347826,1070,0,120,2,22,8.892344682340283,0
67.95454545454545,1.4827586206896552,4635,0,86,0,28,8.87090015925487,0
255.23076923076923,25.0,1527,0,40,0,0,2.8407263830452085,0
0.532069970845481,2.3784722222222223,1903,0,27,7,287,164.59617971085214,1
0.008431703204047217,2.2509505703422055,1566,0,27,5,262,438.8691843837671,1
0.18892508143322476,2.1702127659574466,1804,0,54,3,140,108.93074415748364,1
0.148014440433213,4.662921348314606,1399,0,54,5,177,208.56142636717635,1
20.893939393939394,2.8260869565217392,4992,0,78,1,22,12.032257813691665,0
0.3487654320987654,4.486111111111111,1588,0,27,3,71,83.03596117736443,1
0.6556603773584906,1.7407407407407407,1541,0,27,6,242,118.01682881397653,1
1105.7777777777778,0.5714285714285714,4966,0,117,0,13,2.2811879719274435,0
250.78787878787878,1.5238095238095237,3320,0,86,1,20,5.76409977887423,0
62.02127659574468,13.285714285714286,2204,0,80,1,6,11.417216456619387,0
1.205521472392638,2.462121212121212,1678,0,54,7,131,76.26839145797616,1
0.5317073170731708,7.057471264367816,1270,0,27,4,86,120.77174350230804,1
0.40119760479041916,5.336,1168,0,27,7,124,141.28981448578045,1
1665.3333333333333,2.0,5546,0,117,0,0,0.23483017302887563,0
0.09023668639053255,12.272727272727273,1891,0,27,6,54,175.95372782746153,1
0.1271523178807947,2.6180555555555554,630,0,27,4,287,227.0463214499924,1
0.5237113402061856,3.205298013245033,1427,0,27,4,150,114.33358199045036,1
174.14285714285714,0.6896551724137931,2791,0,120,0,28,5.850130504789014,0
0.28210526315789475,13.753623188405797,1818,0,27,6,68,181.65833291028915,1
0.6616161616161617,8.471428571428572,2137,0,27,7,69,110.72297180960574,1
0.4599406528189911,2.9260869565217393,2115,0,27,4,229,157.06068245176164,1
9.05,7.615384615384615,3393,0,86,0,12,16.299218527818514,0
0.17002881844380405,1.2446043165467626,1920,0,54,7,277,151.54928625504886,1
0.6005025125628141,1.8211009174311927,2163,0,54,4,217,111.94580354486084,1
189.66666666666666,0.08,1257,0,80,1,24,4.096172322385291,0
0.44956140350877194,3.2971014492753623,1834,0,27,7,137,111.01279158909152,1
867.8333333333334,0.3333333333333333,3568,0,120,1,14,2.220107750640124,0
805.5,0.058823529411764705,4503,0,86,0,16,2.3016981821295,0
0.4050179211469534,1.9716312056737588,1300,0,27,3,140,88.09398926938663,1
0.1813627254509018,3.4738675958188154,1410,0,54,5,286,246.28148772412237,1
0.2760416666666667,1.9230769230769231,922,0,27,7,298,171.80289882375249,1
0.981675392670157,3.560747663551402,1718,0,54,7,106,82.09370729153935,1
0.6090116279069767,9.16,1601,0,54,3,74,125.93848094792259,1
46.23076923076923,12.8,1870,0,40,1,4,8.490768218040788,0
0.4253393665158371,0.9090909090909091,1639,0,54,5,241,101.00018242730695,1
314.82608695652175,3.142857142857143,2084,0,120,2,6,3.150389196019179,0
0.5115546218487395,4.507109004739337,1323,0,54,6,210,187.48902409594817,1
0.17307692307692307,5.148760330578512,2031,0,54,4,120,158.06895086875733,1
0.631578947368421,4.015873015873016,1862,0,54,6,188,153.2872396573194,1
100.52577319587628,9.6,3953,0,86,0,9,11.431271125934968,0
79.73809523809524,3.608695652173913,1985,0,129,2,22,11.918460289289628,0
230.0909090909091,5.25,4349,0,78,2,3,2.813628100944743,0
0.7623762376237624,2.5125,1876,0,27,5,79,55.44712554140831,1
59.078947368421055,1.85,2463,0,120,0,19,7.256375668920722,0
0.26045627376425856,6.6455696202531644,1808,0,54,6,78,122.201476423126,1
73.53164556962025,9.75,5827,0,80,0,7,9.80674035374262,0
0.3991031390134529,3.5343915343915344,1989,0,54,5,188,153.00163706763357,1
1.9285714285714286,3.2333333333333334,2652,1,78,1,29,23.98961168456544,0
0.5319148936170213,2.2777777777777777,1948,0,27,7,143,90.99427650555934,1
0.7307692307692307,2.0155440414507773,1449,0,54,6,192,102.6595681106876,1
444.57142857142856,0.9523809523809523,2088,0,80,2,20,4.375483242814162,0
0.47157894736842104,3.636015325670498,2067,0,27,4,260,197.8967104575816,1
0.5095541401273885,6.714285714285714,1654,0,54,3,69,98.1975068566507,1
98.525,13.166666666666666,5348,0,39,1,5,9.361844656195773,0
115.1,1.5833333333333333,3611,1,78,1,11,3.8747665021099316,0
0.7133956386292835,3.8095238095238093,1951,0,27,4,83,74.04797305816541,1
0.4296536796536797,11.987012987012987,1494,0,54,6,76,166.8068852777469,1
47.85294117647059,2.0625,4153,0,120,2,15,6.4902388894912795,0
0.6107142857142858,2.1750972762645913,1993,0,54,3,256,139.539462923756,1
55.333333333333336,0.18518518518518517,1631,1,78,0,26,5.334580599139886,0
0.1982281284606866,16.4,1893,0,27,4,54,183.8993067131204,1
0.4412442396313364,3.4133858267716537,1982,0,54,5,253,188.13274329798432,1
45.24444444444445,6.285714285714286,3642,1,117,1,6,6.561917281672644,0
271.4782608695652,1.6923076923076923,3297,1,80,1,12,3.890295258282649,0
0.15555555555555556,1.4,1814,0,54,3,159,106.06721317559237,1
143.59649122807016,3.5,4226,1,43,0,15,7.879868357600016,0
0.39201451905626133,2.091254752851711,1654,0,54,6,262,150.8033697739888,1
0.5793103448275863,2.4638297872340424,2003,0,54,5,234,139.61765278728961,1
0.23022432113341204,2.8972602739726026,2154,0,54,4,291,215.21032660832066,1
0.20501138952164008,4.018348623853211,1451,0,27,4,108,120.74867957588687,1
0.55,2.1715481171548117,1359,0,27,7,238,133.67566357832456,1
1405.2857142857142,6.0,5479,1,39,1,0,0.652591759115229,0
0.8022388059701493,1.2535211267605635,1627,0,27,6,212,89.03515597463483,1
56.55102040816327,7.461538461538462,4964,1,80,2,12,12.6443199172145,0
15.308641975308642,3.076923076923077,4186,0,39,2,25,14.73792130895661,0
0.3463917525773196,7.934426229508197,1638,0,54,3,60,105.92316008266975,1
77.5,0.9545454545454546,5338,0,120,0,21,5.643270549847473,0
0.7803468208092486,2.75531914893617,2012,0,27,6,187,117.32766159347179,1
33.97435897435897,4.222222222222222,4468,0,40,0,8,6.397173197675841,0
0.3369397217928903,4.306666666666667,1704,0,54,3,149,147.39616207604988,1
0.49764150943396224,8.555555555555555,2058,0,54,4,98,156.20522903909773,1
181.31914893617022,6.571428571428571,1955,0,120,1,6,5.745449415015215,0
2440.0,0.037037037037037035,5666,0,43,1,26,3.178972532761386,0
0.32516703786191536,4.271428571428571,1919,0,27,7,209,194.59566774372573,1
21.387755102040817,19.4,1792,0,129,0,4,13.204789649901608,0
244.6875,1.24,3990,0,80,2,24,6.13430342362149,0
55.89010989010989,11.25,1995,0,39,2,7,11.36544702604928,0
135.03076923076924,2.909090909090909,3331,0,39,1,21,9.361112048690321,0
